scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,convective_input_J,evaporation_latent_heat_loss_J,geometry_correction_J,expected_sensible_change_J,fixed_geometry_error_J,moving_geometry_error_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
component_bound_high,Q4,M,243000.0,0.14061744651507677,0.14061744651507677,0.0,31.330932168152994,31.190316326242,0.0,0.14061584191099286,1.604604083910166e-06,1.604604083910166e-06,322.69518779776604,0.10443644056050998,0.10396772108747333,4.605118839703885e-11,1.604604083910166e-06,5.121469336750857e-08
component_bound_high,Q4,M,243300.0,0.14026007787467382,0.14026007787467382,0.0,31.22313344939991,31.082874964140167,0.0,0.14025848525974283,1.592614930989722e-06,1.592614930989722e-06,322.69674848218807,0.1040771114979997,0.10360958321380055,4.5699492036112346e-11,1.592614930989722e-06,5.1007530476424075e-08
component_bound_high,Q4,M,243600.0,0.1397780882565994,0.1397780882632519,-6.652479000611132e-12,31.115766345623694,30.9759898381456,-6.652479000611132e-12,0.1397765074714403,1.5807851591054245e-06,1.5807851591054245e-06,322.698305343363,0.10371922115207897,0.10325329946048534,4.5351831333007186e-11,1.5807851591054245e-06,5.0803349708523424e-08
component_bound_high,Q4,M,243900.0,0.13921300214056598,0.13921300213391444,6.651548795358325e-12,31.00887131616666,30.869659883137636,6.651548795358325e-12,0.1392114330356735,1.5691048924904027e-06,1.5691048924904027e-06,322.6998569972853,0.10336290438722219,0.10289886627712545,4.501193931972747e-11,1.5691048924904027e-06,5.060180606033025e-08
component_bound_high,Q4,M,244200.0,0.13859280679228672,0.13859280679228672,0.0,30.90247494930608,30.763883700067403,0.0,0.13859124923867583,1.5575536108924926e-06,1.5575536108924926e-06,322.70140252038493,0.10300824983102026,0.10254627900022467,4.467498259070497e-11,1.5575536108924926e-06,5.04022287356459e-08
component_bound_high,Q4,M,244500.0,0.13793641431892678,0.13793641431892678,0.0,30.796594440372505,30.658659572180067,0.0,0.1379348681924384,1.5461264883942505e-06,1.5461264883942505e-06,322.70294129945853,0.10265531480124168,0.10219553190726689,4.434465596634821e-11,1.5461264883942505e-06,5.020446307424728e-08
component_bound_high,Q4,M,244800.0,0.1372566395990381,0.1372566395990381,0.0,30.69124059827711,30.553985493501298,0.0,0.13725510477581082,1.5348232272893725e-06,1.5348232272893725e-06,322.70447293105593,0.10230413532759036,0.101846618311671,4.40156088929339e-11,1.5348232272893725e-06,5.000851048606786e-08
component_bound_high,Q4,M,245100.0,0.13656219294740118,0.13656219294740118,0.0,30.586419871722075,30.44985920240573,0.0,0.1365606693163457,1.5236310554889165e-06,1.5236310554889165e-06,322.70599715387584,0.10195473290574025,0.10149953067468577,4.369274368915052e-11,1.5236310554889165e-06,4.9813971752135405e-08
component_bound_high,Q4,M,245400.0,0.13585901562324637,0.1358590156298933,-6.646942123179417e-12,30.482135719156922,30.346278216081586,-6.646942123179417e-12,0.1358575030686888,1.512554557575596e-06,1.512554557575596e-06,322.70751380325146,0.1016071190638564,0.10115426072027195,4.337329324602302e-11,1.512554557575596e-06,4.962101643767074e-08
component_bound_high,Q4,M,245700.0,0.13515117621893386,0.13515117621228784,6.646029478901595e-12,30.378389538241567,30.24323986361022,6.646029478901595e-12,0.13514967463799255,1.5015809413099213e-06,1.5015809413099213e-06,322.7090227804435,0.10126129846080523,0.1008107995453674,4.305515260920068e-11,1.5015809413099213e-06,4.942924770319603e-08
component_bound_high,Q4,M,246000.0,0.13444147312878496,0.13444147312878496,0.0,30.27518129878101,30.140741316365222,0.0,0.13443998241578825,1.4907129967101085e-06,1.4907129967101085e-06,322.71052403186945,0.1009172709959367,0.1004691377212174,4.274172303327237e-11,1.4907129967101085e-06,4.9238780174377685e-08
component_bound_high,Q4,M,246300.0,0.13373184036168095,0.13373184036168095,0.0,30.172509975776258,30.038779615365616,0.0,0.13373036041064168,1.4799510392737858e-06,1.4799510392737858e-06,322.7120175350171,0.10057503325258753,0.10012926538455205,4.243065761012958e-11,1.4799510392737858e-06,4.904964951414224e-08
no_latent,Q2,M,240.0,148.6534633116871,148.6534633116871,0.0,148.65346547981156,0.0,0.0,148.65346547981156,-2.1681244675164635e-06,-2.1681244675164635e-06,301.15,0.6193894394992149,0.0,3.4782344671393646e-11,-2.1681244675164635e-06,1.4585091982338709e-08
no_latent,Q2,M,480.0,273.69097772449436,273.69097772449436,0.0,273.69097887292196,0.0,0.0,273.69097887292196,-1.1484276001283433e-06,-1.1484276001283433e-06,301.434813388675,1.1403790786371748,0.0,2.2812584569903572e-11,-1.1484276001283433e-06,4.1960739987033774e-09
no_latent,Q2,M,720.0,383.4045014437655,383.4045014437655,0.0,383.40450367717165,0.0,0.0,383.40450367717165,-2.233406121376902e-06,-2.233406121376902e-06,301.96353307014715,1.5975187653215486,0.0,3.938172523657953e-11,-2.233406121376902e-06,5.825195322320575e-09
no_latent,Q2,M,960.0,453.11026826149936,453.11026826149936,0.0,453.1102707974375,0.0,0.0,453.1102707974375,-2.5359381652378943e-06,-2.5359381652378943e-06,302.71028283230254,1.8879594616559896,0.0,3.841216566289963e-11,-2.5359381652378943e-06,5.5967351187490134e-09
no_latent,Q2,M,1200.0,511.07341280425607,511.07341280425607,0.0,511.07341550481306,0.0,0.0,511.07341550481306,-2.7005569904758886e-06,-2.7005569904758886e-06,303.59985016448627,2.129472564603388,0.0,4.0055007776153794e-11,-2.7005569904758886e-06,5.284088173141254e-09
no_latent,Q2,M,1440.0,545.4337300937046,545.4337300937046,0.0,545.4337329896666,0.0,0.0,545.4337329896666,-2.895961983995221e-06,-2.895961983995221e-06,304.611153021498,2.272640554123611,0.0,4.570257818023023e-11,-2.895961983995221e-06,5.309466226303399e-09
no_latent,Q2,M,1680.0,545.810036793816,545.810036793816,0.0,545.8100396315268,0.0,0.0,545.8100396315268,-2.8377107810229063e-06,-2.8377107810229063e-06,305.6988076342291,2.274208498464695,0.0,4.89131845473847e-11,-2.8377107810229063e-06,5.199081319461672e-09
no_latent,Q2,M,1920.0,559.3216849703639,559.3216849703639,0.0,559.321687390018,0.0,0.0,559.321687390018,-2.419654151708528e-06,-2.419654151708528e-06,306.7954652750877,2.330507030791742,0.0,3.210997190766979e-11,-2.419654151708528e-06,4.326051011895217e-09
no_latent,Q2,M,2160.0,549.3008652613054,549.3008652613054,0.0,549.3008675216997,0.0,0.0,549.3008675216997,-2.260394353470474e-06,-2.260394353470474e-06,307.9277848256287,2.288753614673749,0.0,3.220975163134578e-11,-2.260394353470474e-06,4.115038746741427e-09
no_latent,Q2,M,2400.0,547.2361632071306,547.2361632071306,0.0,547.2361652234765,0.0,0.0,547.2361652234765,-2.0163458884780994e-06,-2.0163458884780994e-06,309.04806513029587,2.280150688431152,0.0,3.337069522376987e-11,-2.0163458884780994e-06,3.684599112075639e-09
no_latent,Q2,M,2640.0,539.3574505720192,539.3574505720192,0.0,539.3574523871366,0.0,0.0,539.3574523871366,-1.8151174572267337e-06,-1.8151174572267337e-06,310.1723746647294,2.2473227182797357,0.0,3.430385376004204e-11,-1.8151174572267337e-06,3.3653330443349284e-09
no_latent,Q2,M,2880.0,507.25501427526467,507.25501427526467,0.0,507.2550159496274,0.0,0.0,507.2550159496274,-1.6743627497817215e-06,-1.6743627497817215e-06,311.28856212620576,2.113562566456781,0.0,3.153353000280599e-11,-1.6743627497817215e-06,3.3008303459496847e-09
no_latent,Q2,M,3120.0,481.5511765377695,481.5511765377695,0.0,481.55117812298136,0.0,0.0,481.55117812298136,-1.5852118622206035e-06,-1.5852118622206035e-06,312.3458244207943,2.006463242179089,0.0,3.4865991972861895e-11,-1.5852118622206035e-06,3.291886582854051e-09
no_latent,Q2,M,3360.0,438.74841706796315,438.74841706796315,0.0,438.7484184535733,0.0,0.0,438.7484184535733,-1.3856101759301964e-06,-1.3856101759301964e-06,313.3566590293363,1.8281184102232222,0.0,2.924913774080927e-11,-1.3856101759301964e-06,3.1580972549461542e-09
no_latent,Q2,M,3600.0,414.97915553969517,414.97915553969517,0.0,414.9791567232885,0.0,0.0,414.9791567232885,-1.1835933264592313e-06,-1.1835933264592313e-06,314.28411020657165,1.7290798196803687,0.0,2.7385079886361083e-11,-1.1835933264592313e-06,2.852175361781992e-09
no_latent,Q2,M,3840.0,381.0555968119943,381.0555968119943,0.0,381.05559798542856,0.0,0.0,381.05559798542856,-1.1734342706404277e-06,-1.1734342706404277e-06,315.16747578013286,1.587731658272619,0.0,3.013016741501146e-11,-1.1734342706404277e-06,3.079430604993499e-09
no_latent,Q2,M,4080.0,328.73006051260745,328.73006051260745,0.0,328.73006158774416,0.0,0.0,328.73006158774416,-1.075136708550417e-06,-1.075136708550417e-06,315.98423864761213,1.369708589948934,0.0,3.97555817593792e-11,-1.075136708550417e-06,3.270576178392627e-09
no_latent,Q2,M,4320.0,329.4996760620644,329.4996760620644,0.0,329.4996771360509,0.0,0.0,329.4996771360509,-1.0739864819697686e-06,-1.0739864819697686e-06,316.69366644609204,1.3729153214002119,0.0,4.537876588580406e-11,-1.0739864819697686e-06,3.2594462346811895e-09
no_latent,Q2,M,4560.0,278.2351779885872,278.2351779885872,0.0,278.23517896691646,0.0,0.0,278.23517896691646,-9.783292398424237e-07,-9.783292398424237e-07,317.40967441031336,1.1593132456954853,0.0,4.2532765454752003e-11,-9.783292398424237e-07,3.5161953404847914e-09
no_latent,Q2,M,4800.0,264.90358819134326,264.90358819134326,0.0,264.9035891466051,0.0,0.0,264.9035891466051,-9.552618394081946e-07,-9.552618394081946e-07,318.01834904184034,1.1037649547775212,0.0,4.095374722279068e-11,-9.552618394081946e-07,3.6060736001561908e-09
no_latent,Q2,M,5040.0,215.66437232432088,215.66437232432088,0.0,215.66437322874063,0.0,0.0,215.66437322874063,-9.044197497587447e-07,-9.044197497587447e-07,318.6017851767777,0.8986015551197526,0.0,4.4113791430647237e-11,-9.044197497587447e-07,4.193644672128983e-09
no_latent,Q2,M,5280.0,199.65479927027593,199.65479927027593,0.0,199.65480099729837,0.0,0.0,199.65480099729837,-1.7270224361709552e-06,-1.7270224361709552e-06,319.0799216994634,0.8318950041554098,0.0,4.205398048251528e-11,-1.7270224361709552e-06,8.650042110403968e-09
no_latent,Q2,M,5520.0,188.49490197160787,188.49490197160787,0.0,188.49490371125992,0.0,0.0,188.49490371125992,-1.7396520490819967e-06,-1.7396520490819967e-06,319.5255305467255,0.7853954321302496,0.0,3.910914914827472e-11,-1.7396520490819967e-06,9.229172857356551e-09
no_latent,Q2,M,5760.0,164.39772052816951,164.39772052816951,0.0,164.39772207778205,0.0,0.0,164.39772207778205,-1.5496125342906453e-06,-1.5496125342906453e-06,319.94903291515465,0.6849905086574252,0.0,3.973406356047985e-11,-1.5496125342906453e-06,9.425997603284746e-09
no_latent,Q2,M,6000.0,164.73757988619224,164.73757988619224,0.0,164.73758173062814,0.0,0.0,164.73758173062814,-1.8444359000113764e-06,-1.8444359000113764e-06,320.320827964333,0.6864065905442839,0.0,4.095769049781508e-11,-1.8444359000113764e-06,1.1196205994011246e-08
no_latent,Q2,M,6240.0,139.89697904836166,139.89697904836166,0.0,139.89698041880487,0.0,0.0,139.89698041880487,-1.3704432149097556e-06,-1.3704432149097556e-06,320.69585739081623,0.5829040850783537,0.0,3.219811214486991e-11,-1.3704432149097556e-06,9.79608859896122e-09
no_latent,Q2,M,6480.0,99.80954987364036,99.80954987364036,0.0,99.80955155260638,0.0,0.0,99.80955155260638,-1.678966015106198e-06,-1.678966015106198e-06,321.0164016603516,0.41587313146919325,0.0,2.487366178130413e-11,-1.678966015106198e-06,1.6821696811464676e-08
no_latent,Q2,M,6720.0,96.65713478468801,96.65713478468801,0.0,96.65713716894439,0.0,0.0,96.65713716894439,-2.3842563763309954e-06,-2.3842563763309954e-06,321.24655390927575,0.40273807153726826,0.0,4.1017416114166834e-11,-2.3842563763309954e-06,2.4667152847322782e-08
no_latent,Q2,M,6960.0,100.5905081797152,100.5905081797152,0.0,100.59051050561088,0.0,0.0,100.59051050561088,-2.3258956787231e-06,-2.3258956787231e-06,321.47089409004,0.419127127106712,0.0,4.0881917581099706e-11,-2.3258956787231e-06,2.3122416488714043e-08
no_latent,Q2,M,7200.0,81.19900087128924,81.19900087128924,0.0,81.19900381643434,0.0,0.0,81.19900381643434,-2.9451450984652183e-06,-2.9451450984652183e-06,321.7058856865302,0.33832918256847644,0.0,4.0213959289899915e-11,-2.9451450984652183e-06,3.627070481213383e-08
no_latent,Q2,M,7440.0,52.489581595964985,52.489581595964985,0.0,52.4895824246947,0.0,0.0,52.4895824246947,-8.287297177389519e-07,-8.287297177389519e-07,321.89678392960985,0.21870659343622792,0.0,2.743203529712635e-11,-8.287297177389519e-07,1.578846086131294e-08
no_latent,Q2,M,7680.0,49.342415829012914,49.342415829012914,0.0,49.34241538912453,0.0,0.0,49.34241538912453,4.398883817202659e-07,4.398883817202659e-07,322.0209545724282,0.20559339745468555,0.0,3.3876266170064456e-11,4.398883817202659e-07,8.915015090558564e-09
no_latent,Q2,M,7920.0,59.771422487688305,59.771422487688305,0.0,59.77142151226735,0.0,0.0,59.77142151226735,9.754209528978208e-07,9.754209528978208e-07,322.13842955300197,0.2490475896344473,0.0,2.6562144321165032e-11,9.754209528978208e-07,1.6319185863423906e-08
no_latent,Q2,M,8160.0,63.91825973167528,63.91825973167528,0.0,63.918259515588055,0.0,0.0,63.918259515588055,2.1608722278187997e-07,2.1608722278187997e-07,322.2816603098579,0.2663260813149502,0.0,2.8762329728553325e-11,2.1608722278187997e-07,3.380680633186826e-09
no_latent,Q2,M,8400.0,38.22265131605653,38.22265131605653,0.0,38.222650406168675,0.0,0.0,38.222650406168675,9.098878521740517e-07,9.098878521740517e-07,322.4358050410393,0.15926104335903615,0.0,2.890227836261964e-11,9.098878521740517e-07,2.3804938193594827e-08
no_latent,Q2,M,8640.0,33.246887017289254,33.246887017289254,0.0,33.24688581270754,0.0,0.0,33.24688581270754,1.2045817143757631e-06,1.2045817143757631e-06,322.5285471719959,0.13852869088628142,0.0,3.356493908205253e-11,1.2045817143757631e-06,3.6231413598191884e-08
no_latent,Q2,M,8880.0,27.870930003342828,27.870930003342828,0.0,27.870928705571707,0.0,0.0,27.870928705571707,1.2977711207895481e-06,1.2977711207895481e-06,322.6097207605478,0.11612886960654878,0.0,3.42627737667227e-11,1.2977711207895481e-06,4.656361020726233e-08
no_latent,Q2,M,9120.0,17.230162279622487,17.230162279622487,0.0,17.230161042400326,0.0,0.0,17.230161042400326,1.2372221611656187e-06,1.2372221611656187e-06,322.6781917077889,0.07179233767666802,0.0,3.726166043612254e-11,1.2372221611656187e-06,7.180560119441465e-08
no_latent,Q2,M,9360.0,19.75730742640575,19.75730742640575,0.0,19.757304481030054,0.0,0.0,19.757304481030054,2.9453756944519682e-06,2.9453756944519682e-06,322.7207760743429,0.0823221020042919,0.0,3.1357543942428074e-11,2.9453756944519682e-06,1.490777883283558e-07
no_latent,Q2,M,9600.0,10.712909860029852,10.712909860029852,0.0,10.712908651641834,0.0,0.0,10.712908651641834,1.2083880172042427e-06,1.2083880172042427e-06,322.76991691827754,0.04463711938184098,0.0,3.06171703740752e-11,1.2083880172042427e-06,1.1279736626112856e-07
no_latent,Q2,M,9840.0,24.37111121617934,24.37111121617934,0.0,24.371110866219748,0.0,0.0,24.371110866219748,3.4995959197203774e-07,3.4995959197203774e-07,322.7967192363376,0.10154629527591562,0.0,3.1842435228772625e-11,3.4995959197203774e-07,1.4359607523341356e-08
no_latent,Q2,M,10080.0,11.928178963910746,11.928178963910746,0.0,11.928177390516595,0.0,0.0,11.928177390516595,1.5733941509665783e-06,1.5733941509665783e-06,322.8580955032239,0.04970073912715248,0.0,3.6645053811619676e-11,1.5733941509665783e-06,1.3190564592692269e-07
no_latent,Q2,M,10320.0,8.179145687472793,8.179145687472793,0.0,8.179144673910114,0.0,0.0,8.179144673910114,1.0135626791196728e-06,1.0135626791196728e-06,322.8883118955106,0.034079769474625474,0.0,2.061539958106328e-11,1.0135626791196728e-06,1.239203601266143e-07
no_latent,Q2,M,10560.0,13.10188002329975,13.10188002329975,0.0,13.101880906592822,0.0,0.0,13.101880906592822,-8.832930724622656e-07,-8.832930724622656e-07,322.90915469752656,0.054591170444136757,0.0,3.887263317145283e-11,-8.832930724622656e-07,6.741727228018044e-08
no_latent,Q2,M,10800.0,25.961528020182392,25.961528020182392,0.0,25.961527245620864,0.0,0.0,25.961527245620864,7.745615278054174e-07,7.745615278054174e-07,322.94275409397625,0.10817303019008694,0.0,2.948358360524839e-11,7.745615278054174e-07,2.9834974551701127e-08
no_latent,Q2,M,120.0,48.16668079893904,48.16668079893904,0.0,48.16668034743445,0.0,0.0,48.16668034743445,4.515045901598569e-07,4.515045901598569e-07,301.15,0.40138900289528706,0.0,4.709473696479238e-11,4.515045901598569e-07,9.373794969276814e-09
no_latent,Q2,M,240.0,76.5047934437772,76.5047934437772,0.0,76.50479341333052,0.0,0.0,76.50479341333052,3.044668517304672e-08,3.044668517304672e-08,301.24193202099906,0.6375399451110877,0.0,4.597338150263573e-11,3.044668517304672e-08,3.9797094799585017e-10
no_latent,Q2,M,360.0,118.86842245189409,118.86842245189409,0.0,118.86842579760616,0.0,0.0,118.86842579760616,-3.3457120736102297e-06,-3.3457120736102297e-06,301.3884983279488,0.9905702149800514,0.0,3.743576264641606e-11,-3.3457120736102297e-06,2.8146347957083886e-08
no_latent,Q2,M,480.0,139.82857844406925,139.82857844406925,0.0,139.82857931928396,0.0,0.0,139.82857931928396,-8.752147095947294e-07,-8.752147095947294e-07,301.61721124066355,1.165238160994033,0.0,2.2096489721511474e-11,-8.752147095947294e-07,6.259197610785046e-09
no_latent,Q2,M,600.0,169.65393499728168,169.65393499728168,0.0,169.6539364017024,0.0,0.0,169.6539364017024,-1.4044207148344867e-06,-1.4044207148344867e-06,301.88730725099754,1.41378280334752,0.0,3.296216125387421e-11,-1.4044207148344867e-06,8.278149889249454e-09
no_latent,Q2,M,720.0,196.242426977023,196.242426977023,0.0,196.2424278140297,0.0,0.0,196.2424278140297,-8.370066950647015e-07,-8.370066950647015e-07,302.21639715475453,1.6353535651169142,0.0,2.3016375749656282e-11,-8.370066950647015e-07,4.265166836693928e-09
