model,bound_fraction,release_tau_s,question,time_s,dt_s,rho_d_kg_m3,liquid_inventory_old_kg,bound_inventory_old_kg,liquid_inventory_new_kg,bound_inventory_new_kg,total_inventory_old_kg,total_inventory_new_kg,delta_total_inventory_kg,boundary_net_in_kg_s,expected_delta_from_boundary_kg,water_balance_residual_kg,release_to_liquid_kg_s,liquid_min_C,bound_min_C,total_min_C,phase_split_residual_C,dry_solid_inventory_relative_error,solver_relative_residual
M0,0.0,0.0,Q3,188100.0,300.0,650.0,0.013129130218925696,0.0,0.013121544319197738,0.0,0.013129130218925696,0.013121544319197738,-7.585899727957993e-06,-2.5286332503846033e-08,-7.58589975115381e-06,2.3195817689574197e-14,0.0,0.05656610033114037,0.0,0.05656610033114037,0.0,0.0,5.9900149994673214e-12
M0,0.0,0.0,Q3,188400.0,300.0,650.0,0.013121544319197738,0.0,0.01311398057947444,0.0,0.013121544319197738,0.01311398057947444,-7.5637397232986014e-06,-2.521246582118804e-08,-7.563739746356412e-06,2.3057810611478054e-14,0.0,0.05655812850816839,0.0,0.05655812850816839,0.0,0.0,5.929390628142541e-12
M0,0.0,0.0,Q3,188700.0,300.0,650.0,0.01311398057947444,0.0,0.013106438891649433,0.0,0.01311398057947444,0.013106438891649433,-7.541687825006818e-06,-2.5138959493081253e-08,-7.541687847924376e-06,2.291755804903874e-14,0.0,0.05655017821312397,0.0,0.05655017821312397,0.0,0.0,5.86963509172001e-12
M0,0.0,0.0,Q3,189000.0,300.0,650.0,0.013106438891649433,0.0,0.013098919148348957,0.0,0.013106438891649433,0.013098919148348957,-7.519743300475959e-06,-2.5065811077503565e-08,-7.519743323251069e-06,2.2775109977200142e-14,0.0,0.056542249349839646,0.0,0.056542249349839646,0.0,0.0,5.810691373677408e-12
M0,0.0,0.0,Q3,189300.0,300.0,650.0,0.013098919148348957,0.0,0.013091421242925538,0.0,0.013098919148348957,0.013091421242925538,-7.497905423418938e-06,-2.4993018153525982e-08,-7.497905446057795e-06,2.2638857104337762e-14,0.0,0.056534341822756205,0.0,0.056534341822756205,0.0,0.0,5.752554111738777e-12
M0,0.0,0.0,Q3,189600.0,300.0,650.0,0.013091421242925538,0.0,0.01308394506945171,0.0,0.013091421242925538,0.01308394506945171,-7.476173473828368e-06,-2.4920578321091605e-08,-7.476173496327482e-06,2.2499113608699748e-14,0.0,0.056526455536917646,0.0,0.056526455536917646,0.0,0.0,5.695170392647388e-12
M0,0.0,0.0,Q3,189900.0,300.0,650.0,0.01308394506945171,0.0,0.013076490522713827,0.0,0.01308394506945171,0.013076490522713827,-7.454546737882886e-06,-2.4848489200797586e-08,-7.4545467602392755e-06,2.2356389404120346e-14,0.0,0.05651859039796631,0.0,0.05651859039796631,0.0,0.0,5.6385966580676746e-12
M0,0.0,0.0,Q3,190200.0,300.0,650.0,0.013076490522713827,0.0,0.013069057498205944,0.0,0.013076490522713827,0.013069057498205944,-7.433024507882968e-06,-2.477674843367965e-08,-7.433024530103895e-06,2.2220926812997754e-14,0.0,0.056510746312137955,0.0,0.056510746312137955,0.0,0.0,5.582784392560406e-12
M0,0.0,0.0,Q3,190500.0,300.0,650.0,0.013069057498205944,0.0,0.013061645892123731,0.0,0.013069057498205944,0.013061645892123731,-7.4116060822127655e-06,-2.4705353680999258e-08,-7.411606104299777e-06,2.2087011751069797e-14,0.0,0.05650292318625683,0.0,0.05650292318625683,0.0,0.0,5.527719793514643e-12
M0,0.0,0.0,Q3,190800.0,300.0,650.0,0.013061645892123731,0.0,0.013054255601358469,0.0,0.013061645892123731,0.013054255601358469,-7.390290765262042e-06,-2.463430262403341e-08,-7.390290787210023e-06,2.1947980610140423e-14,0.0,0.05649512092773099,0.0,0.05649512092773099,0.0,0.0,5.473395017392889e-12
M0,0.0,0.0,Q3,191100.0,300.0,650.0,0.013054255601358469,0.0,0.013046886523491119,0.0,0.013054255601358469,0.013046886523491119,-7.369077867349846e-06,-2.4563592963866954e-08,-7.369077889160086e-06,2.1810239500389718e-14,0.0,0.056487339444547494,0.0,0.056487339444547494,0.0,0.0,5.419743984318874e-12
M0,0.0,0.0,Q3,191400.0,300.0,650.0,0.013046886523491119,0.0,0.013039538556786438,0.0,0.013046886523491119,0.013039538556786438,-7.347966704681144e-06,-2.4493222421187468e-08,-7.3479667263562405e-06,2.167509624068824e-14,0.0,0.056479578645267696,0.0,0.056479578645267696,0.0,0.0,5.366733056566272e-12
M0,0.0,0.0,Q3,191700.0,300.0,650.0,0.013039538556786438,0.0,0.013032211600187152,0.0,0.013039538556786438,0.013032211600187152,-7.3269565992861024e-06,-2.4423188736082636e-08,-7.326956620824791e-06,2.1538688360796514e-14,0.0,0.056471838439022586,0.0,0.056471838439022586,0.0,0.0,5.314522297148532e-12
M0,0.0,0.0,Q3,192000.0,300.0,650.0,0.013032211600187152,0.0,0.013024905553308206,0.0,0.013032211600187152,0.013024905553308206,-7.306046878945496e-06,-2.4353489667839977e-08,-7.306046900351993e-06,2.140649701091622e-14,0.0,0.0564641187355082,0.0,0.0564641187355082,0.0,0.0,5.263016980153862e-12
M0,0.0,0.0,Q3,192300.0,300.0,650.0,0.013024905553308206,0.0,0.01301762031643492,0.0,0.013024905553308206,0.01301762031643492,-7.285236873285847e-06,-2.4284122980183466e-08,-7.28523689405504e-06,2.0769192809533873e-14,0.0,0.05645641944498108,0.0,0.05645641944498108,0.0,0.0,5.1350829753488445e-12
M0,0.0,0.0,Q3,192600.0,300.0,650.0,0.01301762031643492,0.0,0.013010355790505643,0.0,0.01301762031643492,0.013010355790505643,-7.2645259292774406e-06,-2.4215086499726056e-08,-7.264525949917817e-06,2.064037603891544e-14,0.0,0.05644874047825362,0.0,0.05644874047825362,0.0,0.0,5.085085961660233e-12
M0,0.0,0.0,Q3,192900.0,300.0,650.0,0.013010355790505643,0.0,0.013003111877117977,0.0,0.013010355790505643,0.013003111877117977,-7.243913387666376e-06,-2.414637802725338e-08,-7.243913408176014e-06,2.0509638197572632e-14,0.0,0.05644108174668976,0.0,0.05644108174668976,0.0,0.0,5.035728383823399e-12
M0,0.0,0.0,Q3,193200.0,300.0,650.0,0.013003111877117977,0.0,0.012995888478519292,0.0,0.013003111877117977,0.012995888478519292,-7.223398598684219e-06,-2.4077995396891585e-08,-7.223398619067476e-06,2.0383256646677554e-14,0.0,0.056433443162200475,0.0,0.056433443162200475,0.0,0.0,4.986993644951889e-12
M0,0.0,0.0,Q3,193500.0,300.0,650.0,0.012995888478519292,0.0,0.012988685497601245,0.0,0.012995888478519292,0.012988685497601245,-7.202980918047733e-06,-2.4009936461002523e-08,-7.202980938300757e-06,2.0253024484004258e-14,0.0,0.05642582463723939,0.0,0.05642582463723939,0.0,0.0,4.938970150985342e-12
M0,0.0,0.0,Q3,193800.0,300.0,650.0,0.012988685497601245,0.0,0.01298150283789437,0.0,0.012988685497601245,0.01298150283789437,-7.182659706875608e-06,-2.3942199089997536e-08,-7.1826597269992605e-06,2.0123652906805373e-14,0.0,0.05641822608479846,0.0,0.05641822608479846,0.0,0.0,4.89147340559927e-12
M0,0.0,0.0,Q3,194100.0,300.0,650.0,0.01298150283789437,0.0,0.012974340403562719,0.0,0.01298150283789437,0.012974340403562719,-7.1624343316503e-06,-2.387478117215322e-08,-7.162434351645966e-06,1.9995666228475248e-14,0.0,0.05641064741840366,0.0,0.05641064741840366,0.0,0.0,4.844664325680725e-12
M0,0.0,0.0,Q3,194400.0,300.0,650.0,0.012974340403562719,0.0,0.012967198099398562,0.0,0.012974340403562719,0.012967198099398562,-7.142304164157315e-06,-2.380768061342994e-08,-7.142304184028982e-06,1.9871667381260796e-14,0.0,0.056403088552110736,0.0,0.056403088552110736,0.0,0.0,4.7983796243262684e-12
M0,0.0,0.0,Q3,194700.0,300.0,650.0,0.012967198099398562,0.0,0.012960075830817116,0.0,0.012967198099398562,0.012960075830817116,-7.12226858144531e-06,-2.374089533729184e-08,-7.122268601187551e-06,1.9742241593953287e-14,0.0,0.05639554940050094,0.0,0.05639554940050094,0.0,0.0,4.752658427794412e-12
M0,0.0,0.0,Q3,195000.0,300.0,650.0,0.012960075830817116,0.0,0.012952973503851373,0.0,0.012960075830817116,0.012952973503851373,-7.102326965742825e-06,-2.3674423284529643e-08,-7.102326985358893e-06,1.9616067566130286e-14,0.0,0.05638802987867696,0.0,0.05638802987867696,0.0,0.0,4.707583900075673e-12
M0,0.0,0.0,Q3,195300.0,300.0,650.0,0.012952973503851373,0.0,0.01294589102514694,0.0,0.012952973503851373,0.01294589102514694,-7.082478704434e-06,-2.360826241308512e-08,-7.082478723925536e-06,1.949153593519201e-14,0.0,0.05638052990225865,0.0,0.05638052990225865,0.0,0.0,4.6630929266825146e-12
M0,0.0,0.0,Q3,195600.0,300.0,650.0,0.01294589102514694,0.0,0.012938828301956943,0.0,0.01294589102514694,0.012938828301956943,-7.062723189996123e-06,-2.3542410697877743e-08,-7.062723209363323e-06,1.9367199968864553e-14,0.0,0.05637304938737907,0.0,0.05637304938737907,0.0,0.0,4.619130715361038e-12
M0,0.0,0.0,Q3,195900.0,300.0,650.0,0.012938828301956943,0.0,0.012931785242136994,0.0,0.012938828301956943,0.012931785242136994,-7.043059819949321e-06,-2.3476866130633705e-08,-7.0430598391901115e-06,1.9240790465882215e-14,0.0,0.05636558825068034,0.0,0.05636558825068034,0.0,0.0,4.575751704320627e-12
M0,0.0,0.0,Q3,196200.0,300.0,650.0,0.012931785242136994,0.0,0.012924761754140198,0.0,0.012931785242136994,0.012924761754140198,-7.023487996795849e-06,-2.3411626719716495e-08,-7.023488015914949e-06,1.9119099783449032e-14,0.0,0.05635814640930969,0.0,0.05635814640930969,0.0,0.0,4.532890719181936e-12
M0,0.0,0.0,Q3,196500.0,300.0,650.0,0.012924761754140198,0.0,0.012917757747012206,0.0,0.012924761754140198,0.012917757747012206,-7.004007127992332e-06,-2.334669048995989e-08,-7.004007146987967e-06,1.8995635414024298e-14,0.0,0.05635072378091543,0.0,0.05635072378091543,0.0,0.0,4.490459319278556e-12
M0,0.0,0.0,Q3,196800.0,300.0,650.0,0.012917757747012206,0.0,0.012910773130386329,0.0,0.012917757747012206,0.012910773130386329,-6.984616625876905e-06,-2.3282055482502624e-08,-6.984616644750787e-06,1.8873882051153017e-14,0.0,0.05634332028364304,0.0,0.05634332028364304,0.0,0.0,4.4487214694527015e-12
M0,0.0,0.0,Q3,197100.0,300.0,650.0,0.012910773130386329,0.0,0.012903807814478693,0.0,0.012910773130386329,0.012903807814478693,-6.9653159076362575e-06,-2.321771975462516e-08,-6.965315926387548e-06,1.8751290125663955e-14,0.0,0.056335935836131314,0.0,0.056335935836131314,0.0,0.0,4.4074178421119465e-12
M0,0.0,0.0,Q3,197400.0,300.0,650.0,0.012903807814478693,0.0,0.012896861710083448,0.0,0.012903807814478693,0.012896861710083448,-6.946104395244915e-06,-2.315368137958837e-08,-6.946104413876511e-06,1.863159589988745e-14,0.0,0.056328570357508385,0.0,0.056328570357508385,0.0,0.0,4.366684117409635e-12
M0,0.0,0.0,Q3,197700.0,300.0,650.0,0.012896861710083448,0.0,0.012889934728568015,0.0,0.012896861710083448,0.012889934728568015,-6.926981515432279e-06,-2.30899384464741e-08,-6.926981533942231e-06,1.8509951804266365e-14,0.0,0.05632122376738805,0.0,0.05632122376738805,0.0,0.0,4.326372387291486e-12
M0,0.0,0.0,Q3,198000.0,300.0,650.0,0.012889934728568015,0.0,0.012883026781868397,0.0,0.012889934728568015,0.012883026781868397,-6.907946699618445e-06,-2.3026489060027548e-08,-6.907946718008264e-06,1.838981966245613e-14,0.0,0.05631389598586584,0.0,0.05631389598586584,0.0,0.0,4.2866423164219175e-12
M0,0.0,0.0,Q3,198300.0,300.0,650.0,0.012883026781868397,0.0,0.01287613778248452,0.0,0.012883026781868397,0.01287613778248452,-6.88899938387777e-06,-2.2963331340501595e-08,-6.8889994021504786e-06,1.827270888716875e-14,0.0,0.056306586933515396,0.0,0.056306586933515396,0.0,0.0,4.247330619806388e-12
M0,0.0,0.0,Q3,198600.0,300.0,650.0,0.01287613778248452,0.0,0.012869267643475617,0.0,0.01287613778248452,0.012869267643475617,-6.8701390089024456e-06,-2.290046342350282e-08,-6.8701390270508464e-06,1.814840087292855e-14,0.0,0.05629929653138468,0.0,0.05629929653138468,0.0,0.0,4.208495571978691e-12
M0,0.0,0.0,Q3,198900.0,300.0,650.0,0.012869267643475617,0.0,0.0128624162784557,0.0,0.012869267643475617,0.0128624162784557,-6.851365019917496e-06,-2.2837883459839458e-08,-6.8513650379518375e-06,1.803434111031718e-14,0.0,0.056292024700992316,0.0,0.056292024700992316,0.0,0.0,4.1701319097410425e-12
M0,0.0,0.0,Q3,199200.0,300.0,650.0,0.0128624162784557,0.0,0.012855583601589006,0.0,0.0128624162784557,0.012855583601589006,-6.832676866692922e-06,-2.277558961537099e-08,-6.832676884611297e-06,1.791837552357449e-14,0.0,0.056284771364323936,0.0,0.056284771364323936,0.0,0.0,4.132320642564148e-12
M0,0.0,0.0,Q3,199500.0,300.0,650.0,0.012855583601589006,0.0,0.01284876952758555,0.0,0.012855583601589006,0.01284876952758555,-6.81407400345696e-06,-2.2713580070859546e-08,-6.814074021257864e-06,1.780090391225158e-14,0.0,0.056277536443828595,0.0,0.056277536443828595,0.0,0.0,4.094843078099283e-12
M0,0.0,0.0,Q3,199800.0,300.0,650.0,0.01284876952758555,0.0,0.012841973971696681,0.0,0.01284876952758555,0.012841973971696681,-6.795555888868335e-06,-2.265185302182309e-08,-6.795555906546926e-06,1.767859150763511e-14,0.0,0.05627031986241519,0.0,0.05627031986241519,0.0,0.0,4.057866607752983e-12
M0,0.0,0.0,Q3,200100.0,300.0,650.0,0.012841973971696681,0.0,0.012835196849710734,0.0,0.012841973971696681,0.012835196849710734,-6.777121985946863e-06,-2.2590406678390166e-08,-6.777122003517049e-06,1.7570186536979612e-14,0.0,0.05626312154344887,0.0,0.05626312154344887,0.0,0.0,4.021338101101407e-12
M0,0.0,0.0,Q3,200400.0,300.0,650.0,0.012835196849710734,0.0,0.012828438077948642,0.0,0.012835196849710734,0.012828438077948642,-6.758771762092539e-06,-2.2529239265156408e-08,-6.758771779546922e-06,1.7454383580562793e-14,0.0,0.05625594141074765,0.0,0.05625594141074765,0.0,0.0,3.985287355380762e-12
M0,0.0,0.0,Q3,200700.0,300.0,650.0,0.012828438077948642,0.0,0.012821697573259667,0.0,0.012828438077948642,0.012821697573259667,-6.740504688974511e-06,-2.2468349021042785e-08,-6.7405047063128355e-06,1.7338324820195903e-14,0.0,0.0562487793885788,0.0,0.0562487793885788,0.0,0.0,3.949613473765077e-12
M0,0.0,0.0,Q3,201000.0,300.0,650.0,0.012821697573259667,0.0,0.012814975253017145,0.0,0.012821697573259667,0.012814975253017145,-6.722320242522409e-06,-2.240773419915521e-08,-6.722320259746563e-06,1.7224154096268443e-14,0.0,0.05624163540165551,0.0,0.05624163540165551,0.0,0.0,3.914382682343815e-12
M0,0.0,0.0,Q3,201300.0,300.0,650.0,0.012814975253017145,0.0,0.012808271035114262,0.0,0.012814975253017145,0.012808271035114262,-6.704217902882975e-06,-2.234739306664607e-08,-6.704217919993821e-06,1.7110845651881288e-14,0.0,0.056234509375133405,0.0,0.056234509375133405,0.0,0.0,3.879543701872198e-12
M0,0.0,0.0,Q3,201600.0,300.0,650.0,0.012808271035114262,0.0,0.012801584837959889,0.0,0.012808271035114262,0.012801584837959889,-6.686197154373227e-06,-2.2287323904577222e-08,-6.686197171373167e-06,1.6999939392932546e-14,0.0,0.056227401234607205,0.0,0.056227401234607205,0.0,0.0,3.845113191481512e-12
M0,0.0,0.0,Q3,201900.0,300.0,650.0,0.012801584837959889,0.0,0.01279491658047444,0.0,0.012801584837959889,0.01279491658047444,-6.668257485449233e-06,-2.2227525007784418e-08,-6.6682575023353255e-06,1.6886092235590937e-14,0.0,0.0562203109061074,0.0,0.0562203109061074,0.0,0.0,3.8111111782949546e-12
M0,0.0,0.0,Q3,202200.0,300.0,650.0,0.01279491658047444,0.0,0.012788266182085796,0.0,0.01279491658047444,0.012788266182085796,-6.650398388643661e-06,-2.2167994684743594e-08,-6.6503984054230785e-06,1.6779417753246678e-14,0.0,0.0562132383160969,0.0,0.0562132383160969,0.0,0.0,3.777477458591599e-12
M0,0.0,0.0,Q3,202500.0,300.0,650.0,0.012788266182085796,0.0,0.012781633562725228,0.0,0.012788266182085796,0.012781633562725228,-6.632619360567513e-06,-2.210873125743829e-08,-6.6326193772314875e-06,1.6663974785832442e-14,0.0,0.05620618339146779,0.0,0.05620618339146779,0.0,0.0,3.744280180248118e-12
M0,0.0,0.0,Q3,202800.0,300.0,650.0,0.012781633562725228,0.0,0.012775018642823413,0.0,0.012781633562725228,0.012775018642823413,-6.614919901814717e-06,-2.204973306122902e-08,-6.614919918368706e-06,1.6553989251697366e-14,0.0,0.056199146059538026,0.0,0.056199146059538026,0.0,0.0,3.7113907523487115e-12
M0,0.0,0.0,Q3,203100.0,300.0,650.0,0.012775018642823413,0.0,0.012768421343306443,0.0,0.012775018642823413,0.012768421343306443,-6.5972995169708e-06,-2.1990998444723708e-08,-6.597299533417112e-06,1.6446311882343558e-14,0.0,0.056192126248048285,0.0,0.056192126248048285,0.0,0.0,3.678975938820613e-12
M0,0.0,0.0,Q3,203400.0,300.0,650.0,0.012768421343306443,0.0,0.012761841585591885,0.0,0.012768421343306443,0.012761841585591885,-6.579757714557377e-06,-2.1932525769649836e-08,-6.579757730894951e-06,1.6337574027739787e-14,0.0,0.056185123885158714,0.0,0.056185123885158714,0.0,0.0,3.646919205794452e-12
M0,0.0,0.0,Q3,203700.0,300.0,650.0,0.012761841585591885,0.0,0.012755279291584896,0.0,0.012761841585591885,0.012755279291584896,-6.562294006988781e-06,-2.1874313410728065e-08,-6.562294023218419e-06,1.6229638313337066e-14,0.0,0.05617813889944578,0.0,0.05617813889944578,0.0,0.0,3.615226885812982e-12
M0,0.0,0.0,Q3,204000.0,300.0,650.0,0.012755279291584896,0.0,0.012748734383674356,0.0,0.012755279291584896,0.012748734383674356,-6.54490791054084e-06,-2.1816359755547093e-08,-6.544907926664128e-06,1.6123288244611605e-14,0.0,0.05617117121989917,0.0,0.05617117121989917,0.0,0.0,3.5838780401184733e-12
M0,0.0,0.0,Q3,204300.0,300.0,650.0,0.012748734383674356,0.0,0.012742206784729038,0.0,0.012748734383674356,0.012742206784729038,-6.527598945317917e-06,-2.1758663204440188e-08,-6.527598961332056e-06,1.6014139579028416e-14,0.0,0.056164220775918684,0.0,0.056164220775918684,0.0,0.0,3.552915521822535e-12
M0,0.0,0.0,Q3,204600.0,300.0,650.0,0.012742206784729038,0.0,0.012735696418093839,0.0,0.012742206784729038,0.012735696418093839,-6.510366635199133e-06,-2.1701222170362825e-08,-6.510366651108848e-06,1.5909714816192064e-14,0.0,0.05615728749731109,0.0,0.05615728749731109,0.0,0.0,3.5222240945151086e-12
M0,0.0,0.0,Q3,204900.0,300.0,650.0,0.012735696418093839,0.0,0.01272920320758601,0.0,0.012735696418093839,0.01272920320758601,-6.4932105078279595e-06,-2.16440350787719e-08,-6.49321052363157e-06,1.5803610387021307e-14,0.0,0.056150371314287184,0.0,0.056150371314287184,0.0,0.0,3.4919176443245335e-12
M0,0.0,0.0,Q3,205200.0,300.0,650.0,0.01272920320758601,0.0,0.012722727077491457,0.0,0.01272920320758601,0.012722727077491457,-6.476130094553237e-06,-2.158710036750631e-08,-6.476130110251893e-06,1.569865622859292e-14,0.0,0.05614347215745873,0.0,0.05614347215745873,0.0,0.0,3.4619667485438723e-12
M0,0.0,0.0,Q3,205500.0,300.0,650.0,0.012722727077491457,0.0,0.01271626795256105,0.0,0.012722727077491457,0.01271626795256105,-6.459124930406623e-06,-2.1530416486668694e-08,-6.459124946000608e-06,1.5593984979168918e-14,0.0,0.05613658995783543,0.0,0.05613658995783543,0.0,0.0,3.4323796949709376e-12
M0,0.0,0.0,Q3,205800.0,300.0,650.0,0.01271626795256105,0.0,0.01270982575800699,0.0,0.01271626795256105,0.01270982575800699,-6.442194554060962e-06,-2.147398189850868e-08,-6.4421945695526035e-06,1.549164137628397e-14,0.0,0.056129724646822,0.0,0.056129724646822,0.0,0.0,3.403107843844791e-12
M0,0.0,0.0,Q3,206100.0,300.0,650.0,0.01270982575800699,0.0,0.012703400419499184,0.0,0.01270982575800699,0.012703400419499184,-6.425338507805994e-06,-2.1417795077307414e-08,-6.425338523192224e-06,1.5386229820064067e-14,0.0,0.05612287615621522,0.0,0.05612287615621522,0.0,0.0,3.3741299796402783e-12
M0,0.0,0.0,Q3,206400.0,300.0,650.0,0.012703400419499184,0.0,0.01269699186316169,0.0,0.012703400419499184,0.01269699186316169,-6.408556337494584e-06,-2.1361854509263206e-08,-6.408556352778962e-06,1.5284378343321473e-14,0.0,0.05611604441820109,0.0,0.05611604441820109,0.0,0.0,3.345566333022957e-12
M0,0.0,0.0,Q3,206700.0,300.0,650.0,0.01269699186316169,0.0,0.012690600015569159,0.0,0.01269699186316169,0.012690600015569159,-6.391847592530572e-06,-2.1306158692378674e-08,-6.391847607713602e-06,1.518303000414955e-14,0.0,0.05610922936535185,0.0,0.05610922936535185,0.0,0.0,3.3172007001432756e-12
M0,0.0,0.0,Q3,207000.0,300.0,650.0,0.012690600015569159,0.0,0.012684224803743333,0.0,0.012690600015569159,0.012684224803743333,-6.375211825825414e-06,-2.1250706136349072e-08,-6.375211840904722e-06,1.5079308278659418e-14,0.0,0.056102430930623164,0.0,0.056102430930623164,0.0,0.0,3.2892455358749457e-12
M0,0.0,0.0,Q3,207300.0,300.0,650.0,0.012684224803743333,0.0,0.012677866155149582,0.0,0.012684224803743333,0.012677866155149582,-6.358648593751334e-06,-2.1195495362451782e-08,-6.358648608735534e-06,1.4984200031209916e-14,0.0,0.056095649047351294,0.0,0.056095649047351294,0.0,0.0,3.261615498838069e-12
M0,0.0,0.0,Q3,207600.0,300.0,650.0,0.012677866155149582,0.0,0.012671523997693432,0.0,0.012677866155149582,0.012671523997693432,-6.342157456150008e-06,-2.1140524903437074e-08,-6.342157471031122e-06,1.4881114427463173e-14,0.0,0.05608888364925035,0.0,0.05608888364925035,0.0,0.0,3.2342028809918715e-12
M0,0.0,0.0,Q3,207900.0,300.0,650.0,0.012671523997693432,0.0,0.012665198259717188,0.0,0.012671523997693432,0.012665198259717188,-6.3257379762440835e-06,-2.1085793303420137e-08,-6.325737991026041e-06,1.4781957362525796e-14,0.0,0.05608213467040937,0.0,0.05608213467040937,0.0,0.0,3.2071371511270897e-12
M0,0.0,0.0,Q3,208200.0,300.0,650.0,0.012665198259717188,0.0,0.01265888886982273,0.0,0.012665198259717188,0.01265888886982273,-6.309389894458214e-06,-2.1031299119674626e-08,-6.309389735902388e-06,-1.5855582634598936e-13,0.0,0.05607540204528412,0.0,0.05607540204528412,0.0,0.0,4.975708673479751e-11
M0,0.0,0.0,Q3,208500.0,300.0,650.0,0.01265888886982273,0.0,0.012652595757390174,0.0,0.01265888886982273,0.012652595757390174,-6.29311243255555e-06,-2.0977040919576564e-08,-6.293112275872969e-06,-1.5668258164291743e-13,0.0,0.05606868570871152,0.0,0.05606868570871152,0.0,0.0,4.923303015525654e-11
