model,bound_fraction,release_tau_s,question,time_s,dt_s,L_v_J_per_kg,surface_gasification_rate_kg_s,latent_power_W,cumulative_latent_energy_J,outer_gasification_max_kg_m2_s,z0_gasification_max_kg_m2_s,z1_gasification_max_kg_m2_s,liquid_inventory_kg,bound_inventory_kg,release_to_liquid_kg_s,heat_boundary_in_W,heat_solver_relative_residual,latent_enabled
M2,0.2,7200.0,Q2,6720.0,120.0,2400000.0,6.4596772228866215e-06,15.503225334927892,125002.85795128554,0.00039578204706566204,0.0,0.00042052405294282626,0.18779817622295317,0.02047679079823986,2.867830928379742e-06,16.278669246291,4.8157570682228957e-11,True
M2,0.2,7200.0,Q2,6840.0,120.0,2400000.0,6.439093687093599e-06,15.453824849024638,126857.31693316849,0.00039465411454024657,0.0,0.00042003672629703503,0.18736393656311662,0.02013833921594607,2.820429852448217e-06,16.191192167895547,4.60836630186493e-11,True
M2,0.2,7200.0,Q2,6960.0,120.0,2400000.0,6.421015257433494e-06,15.410436617840386,128706.56932730933,0.00039366361512285254,0.0,0.0004197531893119013,0.18692627220222643,0.01980548174625938,2.7738122473891363e-06,16.221994607936782,4.821798164745696e-11,True
M2,0.2,7200.0,Q2,7080.0,120.0,2400000.0,6.401563184826403e-06,15.363751643583367,130550.21952453934,0.00039259806218726377,0.0,0.0004192764765451257,0.18648544043998083,0.01947812592663122,2.727965163567995e-06,16.09451293790649,4.9490872064211906e-11,True
M2,0.2,7200.0,Q2,7200.0,120.0,2400000.0,6.384095470884353e-06,15.321829130122447,132388.83902015403,0.00039164402648723555,0.0,0.00041903526634011,0.18604129408761855,0.019156180822784547,2.682875865388945e-06,16.0556816677412,4.721306817585317e-11,True
M2,0.2,7200.0,Q2,7320.0,120.0,2400000.0,6.361897881607397e-06,15.268554915857752,134221.06561005698,0.0003904097623328259,0.0,0.0004184709148959602,0.18559449016144447,0.018839557003453706,2.6385318277569893e-06,15.907115369345522,4.527519266466549e-11,True
M2,0.2,7200.0,Q2,7440.0,120.0,2400000.0,6.339097833111315e-06,15.213834799467156,136046.72578599304,0.0003891293715966571,0.0,0.0004178913982346971,0.18514518890966217,0.018528166515541847,2.5949207325987906e-06,15.84288535420196,4.332543033361753e-11,True
M2,0.2,7200.0,Q2,7560.0,120.0,2400000.0,6.318628051148077e-06,15.164707322755385,137866.49066472368,0.0003879787311562607,0.0,0.0004174596116040395,0.1846931971996487,0.018221922859688957,2.552030465440789e-06,15.831700496325057,4.128291381181986e-11,True
M2,0.2,7200.0,Q2,7680.0,120.0,2400000.0,6.296701652161992e-06,15.112083965188782,139679.94074054633,0.00038674262181101336,0.0,0.00041687367991867264,0.18423877489509766,0.017920740966243666,2.5098491120440956e-06,15.72987618018642,3.9504293654014335e-11,True
M2,0.2,7200.0,Q2,7800.0,120.0,2400000.0,6.278323013549865e-06,15.067975232519675,141488.0977684487,0.00038571248917798726,0.0,0.00041652667812269636,0.18378157992834362,0.017624537171632277,2.46836495509491e-06,15.683524279335675,3.822427147105476e-11,True
M2,0.2,7200.0,Q2,7920.0,120.0,2400000.0,6.259776091042305e-06,15.023462618501531,143290.9132826689,0.000384665543983965,0.0,0.00041622063131100594,0.1833217147741597,0.017333229195118333,2.4275664709495286e-06,15.69082512924571,3.664888872482075e-11,True
M2,0.2,7200.0,Q2,8040.0,120.0,2400000.0,6.241235611828163e-06,14.97896546838759,145088.3891388754,0.00038362193799249314,0.0,0.0004158756519237079,0.18285925958013277,0.017046736115946332,2.387442326433351e-06,15.62596676323611,3.5135903538428367e-11,True
M2,0.2,7200.0,Q2,8160.0,120.0,2400000.0,6.222923023791189e-06,14.935015257098854,146880.5909697273,0.0003825882718844475,0.0,0.00041558372373000845,0.1823942665823912,0.016764978350863213,2.347981375692656e-06,15.621957768969766,2.1888753464376736e-11,True
M2,0.2,7200.0,Q2,8280.0,120.0,2400000.0,6.202966964423863e-06,14.88712071461727,148667.04545548136,0.00038146128170793897,0.0,0.00041513395425491254,0.18192701126554192,0.016487877632011386,2.309172657098551e-06,15.524460538406204,2.0914913891097386e-11,True
M2,0.2,7200.0,Q2,8400.0,120.0,2400000.0,6.181754728755738e-06,14.836211349013771,150447.39081736302,0.0003802585540097533,0.0,0.00041457498725075865,0.18145772134495658,0.016215356985187165,2.2710053902018367e-06,15.413740867560117,2.5034377644076826e-11,True
M2,0.2,7200.0,Q2,8520.0,120.0,2400000.0,6.165701330986721e-06,14.79768319436813,152223.1128006872,0.0003793524315759911,0.0,0.0004143569643510757,0.18098585346200705,0.015947340708458543,2.233468972738525e-06,15.432622846367758,2.385842747803622e-11,True
M2,0.2,7200.0,Q2,8640.0,120.0,2400000.0,6.143027175767282e-06,14.743265221841476,153992.30462730819,0.0003780552915638957,0.0,0.0004136807106970949,0.18051227655842444,0.015683754351136385,2.1965529776846464e-06,15.291506622007336,4.4148458541334606e-11,True
M2,0.2,7200.0,Q2,8760.0,120.0,2400000.0,6.122210436576252e-06,14.693305047783007,155755.50123304216,0.0003768615231761842,0.0,0.0004130976344259431,0.18003684096426667,0.015424524693093222,2.160247150359703e-06,15.215089397881435,4.681248236671404e-11,True
M2,0.2,7200.0,Q2,8880.0,120.0,2400000.0,6.102577994818018e-06,14.646187187563243,157513.04369554974,0.00037572955805095917,0.0,0.00041258947667009244,0.17955947657374113,0.01516957972442383,2.124541405578275e-06,15.18064609954558,4.473721934695235e-11,True
M2,0.2,7200.0,Q2,9000.0,120.0,2400000.0,6.085560612963944e-06,14.605345471113466,159265.68515208334,0.00037474553757287435,0.0,0.00041225521701101895,0.17907994039934558,0.014918848625442033,2.0894258248482933e-06,15.204992844371201,4.228299940777523e-11,True
M2,0.2,7200.0,Q2,9120.0,120.0,2400000.0,6.0618242925274505e-06,14.548378302065881,161011.49054833126,0.0003733685593060193,0.0,0.0004114179386751894,0.17859910836284867,0.014672261747008117,2.054890653615977e-06,15.027192900159553,4.069500912118598e-11,True
M2,0.2,7200.0,Q2,9240.0,120.0,2400000.0,6.041666159718038e-06,14.499998783323292,162751.49040233006,0.00037219489149290696,0.0,0.0004107971371358821,0.17811661957967764,0.01442975059118138,2.0209262985561545e-06,14.973431479933303,4.875249322303871e-11,True
M2,0.2,7200.0,Q2,9360.0,120.0,2400000.0,6.0223896711952754e-06,14.453735210868661,164485.9386276343,0.0003710653797625866,0.0,0.00041023838053310215,0.17763243561828748,0.014191247792192491,1.9875233249073717e-06,14.951394357569566,4.941520964389113e-11,True
M2,0.2,7200.0,Q2,9480.0,120.0,2400000.0,6.004214171586245e-06,14.410114011806987,166215.15230905116,0.0003699951957938909,0.0,0.00040976162104178524,0.17714649061231946,0.01395668709773037,1.9546724538510284e-06,14.9687099824267,4.733098729018628e-11,True
M2,0.2,7200.0,Q2,9600.0,120.0,2400000.0,5.981039085531368e-06,14.354493805275283,167937.6915656842,0.0003686342766085651,0.0,0.00040888557696526723,0.17665944966940283,0.013726003350538297,1.9223645599339376e-06,14.805266747430457,4.574400946131309e-11,True
M2,0.2,7200.0,Q2,9720.0,120.0,2400000.0,5.9637982711889906e-06,14.313115850853578,169655.2654677866,0.0003676175085974583,0.0,0.0004083657857237214,0.17617066475723603,0.013499132470314291,1.890590668533378e-06,14.779157292512437,4.429424272144545e-11,True
M2,0.2,7200.0,Q2,9840.0,120.0,2400000.0,5.942674570143062e-06,14.262418968343349,171366.7557439878,0.0003663615675324459,0.0,0.000407664623521307,0.17568066484380232,0.0132760114359106,1.8593419533640981e-06,14.779035110848982,3.442469403461616e-11,True
M2,0.2,7200.0,Q2,9960.0,120.0,2400000.0,5.925520473288251e-06,14.221249135891801,173073.30564029483,0.0003653413862656114,0.0,0.00040715766765501515,0.1751890355556527,0.013056578267827416,1.8286097340265245e-06,14.766093945504,3.283866719382816e-11,True
M2,0.2,7200.0,Q2,10080.0,120.0,2400000.0,5.90447605447835e-06,14.17074253074804,174773.7947439846,0.00036409473621674943,0.0,0.0004063405910784535,0.1746963046864923,0.012840772010995967,1.7983854735954258e-06,14.622327848203193,3.171766228544837e-11,True
M2,0.2,7200.0,Q2,10200.0,120.0,2400000.0,5.885665148287994e-06,14.125596355891187,176468.86630669152,0.0003629732570668768,0.0,0.00040566054954149154,0.17420226416237689,0.012628532717846136,1.7686607762485721e-06,14.570588684175798,3.0549627384919805e-11,True
M2,0.2,7200.0,Q2,10320.0,120.0,2400000.0,5.864808850401583e-06,14.0755412409638,178157.93125560717,0.0003617236458340426,0.0,0.0004048596842619919,0.17370721838703362,0.012419801431654004,1.7394273849344498e-06,14.51580798906004,2.9358103470951895e-11,True
M2,0.2,7200.0,Q2,10440.0,120.0,2400000.0,5.84682359506632e-06,14.032376628159168,179841.81645098625,0.00036064118837530394,0.0,0.0004041826571551355,0.17321088081761357,0.012214520170164568,1.710677179078616e-06,14.453074317499675,2.8362083802842897e-11,True
M2,0.2,7200.0,Q2,10560.0,120.0,2400000.0,5.826178159047921e-06,13.98282758171501,181519.75576079206,0.00035939146250448905,0.0,0.00040338883196704487,0.17271362769968915,0.01201263190948522,1.6824021723279093e-06,14.44890113493166,2.7093832168770076e-11,True
M2,0.2,7200.0,Q2,10680.0,120.0,2400000.0,5.809122320248408e-06,13.94189356859618,183192.7829890236,0.0003583518473467959,0.0,0.0004027975219176399,0.17221508436296565,0.011814080568245382,1.6545945103319808e-06,14.469034841479436,4.866351361677525e-11,True
M2,0.2,7200.0,Q2,10800.0,120.0,2400000.0,5.79477416603088e-06,13.907457998474111,184861.6779488405,0.0003574778762351495,0.0,0.00040229492025935514,0.1717149810391889,0.011618810992018006,1.6272464685614578e-06,14.410135129203955,3.766154678098599e-11,True
M2,0.2,21600.0,Q2,120.0,120.0,2400000.0,1.4804541170458692e-05,35.53089880910086,4263.707857092103,0.000881136430828744,0.0,0.0008230555010965918,0.2067995342209501,0.051783412002365074,2.4040519240479485e-06,7.167740524419307,4.0762533189364886e-11,True
M2,0.2,21600.0,Q2,240.0,120.0,2400000.0,1.3326596894189809e-05,31.98383254605554,8101.767762618768,0.0007962577518198895,0.0,0.0007490085969667525,0.20548723056667068,0.05149652402904692,2.390733110984674e-06,10.119077747136082,4.178328173111943e-11,True
M2,0.2,21600.0,Q2,360.0,120.0,2400000.0,1.2229348514673946e-05,29.350436435217468,11623.820134844864,0.0007327072134062897,0.0,0.0006910337967903571,0.20430500731533818,0.05121122545870651,2.3774880861700235e-06,12.063794369986795,2.7040473554327626e-11,True
M2,0.2,21600.0,Q2,480.0,120.0,2400000.0,1.136660577819391e-05,27.279853867665384,14897.402598964709,0.0006822846719204091,0.0,0.0006425839558353691,0.20322473259495913,0.05092750748580978,2.3643164408061245e-06,13.312595173328361,3.641743232066011e-11,True
M2,0.2,21600.0,Q2,600.0,120.0,2400000.0,1.0673538515701049e-05,25.616492437682517,17971.38169148661,0.0006413907337359417,0.0,0.0006023771293333878,0.20222605410536637,0.05064536135360663,2.3512177683595266e-06,14.346221876834255,4.1186332388926505e-11,True
M2,0.2,21600.0,Q2,720.0,120.0,2400000.0,1.0106611160156786e-05,24.255866784376284,20882.085705611764,0.000607643174981643,0.0,0.0005693346846216806,0.20129384376595608,0.050364778353860724,2.3381916645492527e-06,15.17218713530459,3.5761086449892654e-11,True
M2,0.2,21600.0,Q2,840.0,120.0,2400000.0,9.629755380625687e-06,23.11141291350165,23655.455255231962,0.0005790403921844089,0.0,0.0005420211594776284,0.20041730164759022,0.05008574982658064,2.3252377273339503e-06,15.7904662113825,3.982786274473241e-11,True
M2,0.2,21600.0,Q2,960.0,120.0,2400000.0,9.229924023270567e-06,22.15181765584936,26313.673373933885,0.0005548790421682362,0.0,0.000519878719714436,0.19958719343157583,0.049808267159752666,2.3123555568998025e-06,16.336162806804964,3.233772739594631e-11,True
M2,0.2,21600.0,Q2,1080.0,120.0,2400000.0,8.889237231152815e-06,21.334169354766757,28873.773696505898,0.0005341495121646385,0.0,0.0005018499658163739,0.19879643033440023,0.04953232178907492,2.299544755647821e-06,16.810202155381702,4.920588483014629e-11,True
M2,0.2,21600.0,Q2,1200.0,120.0,2400000.0,8.596412985246309e-06,20.631391164591143,31349.540636256836,0.0005162405370310282,0.0,0.00048703337854496875,0.19803927736747912,0.04925790519769309,2.286804928181992e-06,17.16375161286597,4.324404209341734e-11,True
M2,0.2,21600.0,Q2,1320.0,120.0,2400000.0,8.347048072100452e-06,20.032915373041085,33753.49048102176,0.0005009064491683383,0.0,0.00047504346147418257,0.1973105278805316,0.04898500891593749,2.2741356812967115e-06,17.49319017985968,3.4713795409940704e-11,True
M2,0.2,21600.0,Q2,1440.0,120.0,2400000.0,8.128033778892885e-06,19.507281069342923,36094.364209342915,0.0004873999010748748,0.0,0.0004652992918214742,0.1966065482219058,0.048713624521061705,2.2615366239648377e-06,17.71204703700987,4.6137336823301706e-11,True
M2,0.2,21600.0,Q2,1560.0,120.0,2400000.0,7.936021177290202e-06,19.046450825496485,38379.938308402496,0.000475533164411413,0.0,0.0004593321133903747,0.19592410656473422,0.04844374363698264,2.2490073673255966e-06,17.869888317419335,4.124071102605024e-11,True
M2,0.2,21600.0,Q2,1680.0,120.0,2400000.0,7.767326843191918e-06,18.641584423660603,40616.92843924177,0.00046509094722709405,0.0,0.0004540333731358151,0.1952604130466411,0.04817535793402194,2.2365475246724943e-06,17.98828638248598,3.7318797755261786e-11,True
M2,0.2,21600.0,Q2,1800.0,120.0,2400000.0,7.624351527219348e-06,18.298443665326435,42812.741679080944,0.0004561943022359831,0.0,0.000449810377524836,0.19461238966884029,0.047908459128648946,2.2241567114415528e-06,18.19847711127979,4.330373749831124e-11,True
M2,0.2,21600.0,Q2,1920.0,120.0,2400000.0,7.494316620974553e-06,17.986359890338928,44971.10486592162,0.00044812621715623627,0.0,0.0004456165855191316,0.19397849181981405,0.04764303898322505,2.2118345451992226e-06,18.225278877400065,4.556027730214131e-11,True
M2,0.2,21600.0,Q2,2040.0,120.0,2400000.0,7.3829101775041735e-06,17.718984426010017,47097.38299704282,0.0004412007869043715,0.0,0.0004420149262926163,0.19335649227603696,0.04737908930574935,2.1995806456308067e-06,18.311399481271163,4.3980794398624146e-11,True
M2,0.2,21600.0,Q2,2160.0,120.0,2400000.0,7.281408863011834e-06,17.4753812712284,49194.428749590224,0.000434913371653371,0.0,0.00043843181851062964,0.19274521056864932,0.04711660194960592,2.1873946345285158e-06,18.29981770661385,3.606098711678542e-11,True
M2,0.2,21600.0,Q2,2280.0,120.0,2400000.0,7.1924691319681274e-06,17.261925916723506,51265.85985959705,0.00042940441661452807,0.0,0.0004352102333807062,0.19214314740913388,0.04685556881331232,2.1752761357799845e-06,18.334701965921678,2.4548688410679833e-11,True
M2,0.2,21600.0,Q2,2400.0,120.0,2400000.0,7.1171376423151445e-06,17.081130341556346,53315.59550058381,0.00042516737947454717,0.0,0.00043241593725838956,0.1915486778650962,0.04659598184026956,2.1632247753564248e-06,18.366381186626903,3.3720173876478636e-11,True
M2,0.2,21600.0,Q2,2520.0,120.0,2400000.0,7.049674161005596e-06,16.91921798641343,55345.90165895342,0.00042246015704409213,0.0,0.0004297874453108011,0.19096086578734126,0.04633783301851339,2.1512401813013775e-06,18.38627251110747,4.556345319273124e-11,True
M2,0.2,21600.0,Q2,2640.0,120.0,2400000.0,6.989290889261137e-06,16.77429813422673,57358.81743506063,0.00042007379425972383,0.0,0.00042725420143332945,0.19037886951851998,0.04608111438046711,2.1393219837190016e-06,18.369996868761294,4.4343745072225374e-11,True
M2,0.2,21600.0,Q2,2760.0,120.0,2400000.0,6.932199699008302e-06,16.637279277619925,59355.29094837502,0.0004177777486362482,0.0,0.00042451705544473183,0.18980230193228562,0.04582581800269558,2.1274698147627396e-06,18.253732434853852,4.894210926346506e-11,True
M2,0.2,21600.0,Q2,2880.0,120.0,2400000.0,6.883954569585479e-06,16.52149096700515,61337.86986441564,0.0004158941894713979,0.0,0.00042238521513309244,0.18923010938088533,0.0455719360056607,2.115683308623933e-06,18.24847909739958,4.7264509914764046e-11,True
M2,0.2,21600.0,Q2,3000.0,120.0,2400000.0,6.836057104564714e-06,16.406537050955315,63306.65431053028,0.000413929510834798,0.0,0.00042051269847487934,0.1886622579804493,0.04531946055347823,2.1039621015206772e-06,18.108338901316106,3.861815728517129e-11,True
M2,0.2,21600.0,Q2,3120.0,120.0,2400000.0,6.796783145023205e-06,16.31227954805569,65264.12785629696,0.0004123711348506965,0.0,0.0004191727623353167,0.18809772070278985,0.04506838385367587,2.0923058316862957e-06,18.13518070832477,4.477655317205206e-11,True
M2,0.2,21600.0,Q2,3240.0,120.0,2400000.0,6.757362482656919e-06,16.217669958376604,67210.24825130215,0.0004107190582569349,0.0,0.0004177028961407408,0.1875365229015427,0.04481869815695285,2.080714139358525e-06,18.03931102889026,4.658714496070285e-11,True
M2,0.2,21600.0,Q2,3360.0,120.0,2400000.0,6.7218112660614e-06,16.132347038547362,69146.12989592784,0.0004092070548707992,0.0,0.0004163222374919397,0.18697820794958503,0.04457039575694067,2.0691866667681307e-06,17.917031450588492,4.3343283698703926e-11,True
M2,0.2,21600.0,Q2,3480.0,120.0,2400000.0,6.687464542499129e-06,16.04991490199791,71072.11968416758,0.00040767169187206514,0.0,0.00041492830080821624,0.18642263897142425,0.04432346898996531,2.0577230581279988e-06,17.78362223983099,3.7359612214738455e-11,True
M2,0.2,21600.0,Q2,3600.0,120.0,2400000.0,6.6602704894095485e-06,15.984649174582916,72990.27758511754,0.0004064727065037133,0.0,0.0004140098298213769,0.18586896526779442,0.044077910234810655,2.0463229596221294e-06,17.785466146086893,4.816272217778362e-11,True
M2,0.2,21600.0,Q2,3720.0,120.0,2400000.0,6.630745582989283e-06,15.913789399174279,74899.93231301845,0.0004050653649255998,0.0,0.0004128900784571039,0.18531747412013663,0.043833711912483295,2.034986019394726e-06,17.673114032502813,3.040270179767403e-11,True
M2,0.2,21600.0,Q2,3840.0,120.0,2400000.0,6.604587529814468e-06,15.851010071554724,76802.05352160502,0.0004037859725871363,0.0,0.0004119269062250826,0.18476776904349507,0.04359086648597856,2.0237118875393802e-06,17.59035652112995,4.160786376392627e-11,True
M2,0.2,21600.0,Q2,3960.0,120.0,2400000.0,6.578501119490492e-06,15.788402686777182,78696.66184401828,0.00040244192710787167,0.0,0.00041092311782166247,0.18421984893549054,0.043349366460048,2.012500216088114e-06,17.482074597170545,3.662927927044676e-11,True
M2,0.2,21600.0,Q2,4080.0,120.0,2400000.0,6.5524577279111805e-06,15.725898546986834,80583.7696696567,0.00040103244072996094,0.0,0.00040980583050395154,0.18367371608759772,0.043109204380967894,2.001350659000799e-06,17.30247207597838,3.3405284107963674e-11,True
M2,0.2,21600.0,Q2,4200.0,120.0,2400000.0,6.527153547225234e-06,15.66516851334056,82463.58989125756,0.00039959214202589413,0.0,0.0004087902099481125,0.18312928920694263,0.042870372836309366,1.990262872154437e-06,17.24469141194202,4.7111692703850375e-11,True
