time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
540.0,fixed-domain-moisture,650.0,-1.2379418431784525e-05,1.2379418431784525e-05,-1.2379418434302665e-05,2.5181408607605205e-15,5.483463687666604e-13
570.0,fixed-domain-moisture,650.0,-1.2163177580917587e-05,1.2163177580917587e-05,-1.2163177583057556e-05,2.139969448931682e-15,4.74403221770668e-13
600.0,fixed-domain-moisture,650.0,-1.1958402845504979e-05,1.1958402845504979e-05,-1.1958402841814671e-05,-3.690307404818384e-15,1.3767431494042252e-12
630.0,fixed-domain-moisture,650.0,-1.1766204727034359e-05,1.1766204727034359e-05,-1.1766204723531395e-05,-3.502964045676467e-15,1.2001935988214611e-12
660.0,fixed-domain-moisture,650.0,-1.158457648681114e-05,1.158457648681114e-05,-1.1584576483550197e-05,-3.26094301572339e-15,1.0615922196200084e-12
690.0,fixed-domain-moisture,650.0,-1.1410381915025205e-05,1.1410381915025205e-05,-1.1410381912002454e-05,-3.022750574691903e-15,9.600764397213861e-13
720.0,fixed-domain-moisture,650.0,-1.1244124312645133e-05,1.1244124312645133e-05,-1.124412430992696e-05,-2.718172773452307e-15,8.446008036975551e-13
750.0,fixed-domain-moisture,650.0,-1.1086415225187079e-05,1.1086415225187079e-05,-1.1086415222893792e-05,-2.293287494582394e-15,7.011629159189417e-13
780.0,fixed-domain-moisture,650.0,-1.0936435535458047e-05,1.0936435535458047e-05,-1.0936435533455207e-05,-2.0028398969688943e-15,6.054418390997916e-13
810.0,fixed-domain-moisture,650.0,-1.0791741024472904e-05,1.0791741024472904e-05,-1.0791741022775938e-05,-1.6969661353199994e-15,5.119987885299057e-13
840.0,fixed-domain-moisture,650.0,-1.0653088802430649e-05,1.0653088802430649e-05,-1.0653088801078755e-05,-1.35189338293807e-15,4.090857319854145e-13
